prop,seed,test_lang,structure,pos_idx,en_role,nl_role,en_frac,nl_frac,neither_frac,n
0.9,2,nl,obj_rc,9,noun,part,0.0005571806658308956,0.9994428193341691,0.0,7179
0.9,2,en,subj_pp+obj_pp,6,part,det,1.0,0.0,0.0,7166
0.9,2,en,subj_pp+obj_pp,7,det,noun,1.0,0.0,0.0,7166
0.9,2,en,subj_pp+obj_pp,8,noun,prep,1.0,0.0,0.0,7166
0.9,2,en,subj_pp+obj_pp,9,prep,det,1.0,0.0,0.0,7166
0.9,2,en,subj_pp+obj_pp,10,det,noun,1.0,0.0,0.0,7166
0.9,2,en,subj_pp+obj_pp,11,noun,part,1.0,0.0,0.0,7166
0.9,2,en,obj_pp,3,part,det,1.0,0.0,0.0,7170
0.9,2,en,obj_pp,4,det,noun,1.0,0.0,0.0,7170
0.9,2,en,obj_pp,5,noun,prep,1.0,0.0,0.0,7170
0.9,2,en,obj_pp,6,prep,det,1.0,0.0,0.0,7170
0.9,2,en,obj_pp,7,det,noun,1.0,0.0,0.0,7170
0.9,2,en,obj_pp,8,noun,part,1.0,0.0,0.0,7170
0.9,3,nl,subj_pp,6,part,det,0.0,0.5135590365504463,0.4864409634495536,5937
0.9,3,nl,subj_pp,7,det,noun,0.0008421761832575374,0.56088933804952,0.4382684857672225,5937
0.9,3,nl,subj_pp,8,noun,part,0.0008421761832575374,0.6782886979956206,0.32086912582112176,5937
0.9,3,nl,subj_pp+obj_pp,6,part,det,0.0,1.0,0.0,7186
0.9,3,nl,subj_pp+obj_pp,7,det,noun,0.0,1.0,0.0,7186
0.9,3,nl,subj_pp+obj_pp,8,noun,prep,0.0,1.0,0.0,7186
0.9,3,nl,subj_pp+obj_pp,9,prep,det,0.0,1.0,0.0,7186
0.9,3,nl,subj_pp+obj_pp,10,det,noun,0.0,1.0,0.0,7186
0.9,3,nl,subj_pp+obj_pp,11,noun,part,0.0,1.0,0.0,7186
0.9,3,nl,obj_rc,3,part,det,0.05497125227878278,0.19983172065628943,0.7451970270649277,7131
0.9,3,nl,obj_rc,4,det,noun,0.7451970270649277,0.1999719534427149,0.054831019492357316,7131
0.9,3,nl,obj_rc,5,noun,rel,0.7451970270649277,0.21427569765811247,0.040527275276959755,7131
0.9,3,nl,obj_rc,6,rel,det,0.4706212312438648,0.21427569765811247,0.3151030710980227,7131
0.9,3,nl,obj_rc,7,verb,noun,0.0,0.21427569765811247,0.7857243023418875,7131
0.9,3,nl,obj_rc,8,det,verb,0.0002804655728509325,0.9554059739167017,0.044313560510447346,7131
0.9,3,nl,obj_rc,9,noun,part,0.0002804655728509325,0.9997195344271491,0.0,7131
0.9,3,nl,plain,3,part,det,0.07682476569156489,0.39307015052541894,0.5301050837830162,7042
0.9,3,nl,plain,4,det,noun,0.12652655495597842,0.39307015052541894,0.4804032945186027,7042
0.9,3,nl,plain,5,noun,part,0.12652655495597842,0.6202783300198808,0.2531951150241409,7042
0.9,3,en,subj_pp+obj_pp,6,part,det,1.0,0.0,0.0,7125
0.9,3,en,subj_pp+obj_pp,7,det,noun,1.0,0.0,0.0,7125
0.9,3,en,subj_pp+obj_pp,8,noun,prep,1.0,0.0,0.0,7125
0.9,3,en,subj_pp+obj_pp,9,prep,det,1.0,0.0,0.0,7125
0.9,3,en,subj_pp+obj_pp,10,det,noun,1.0,0.0,0.0,7125
0.9,3,en,subj_pp+obj_pp,11,noun,part,1.0,0.0,0.0,7125
0.9,3,en,obj_rc,3,part,det,1.0,0.0,0.0,7201
0.9,3,en,obj_rc,4,det,noun,1.0,0.0,0.0,7201
0.9,3,en,obj_rc,5,noun,rel,1.0,0.0,0.0,7201
0.9,3,en,obj_rc,6,rel,det,1.0,0.0,0.0,7201
0.9,3,en,obj_rc,7,verb,noun,0.988612692681572,0.0,0.011387307318427997,7201
0.9,3,en,obj_rc,8,det,verb,1.0,0.0,0.0,7201
0.9,3,en,obj_rc,9,noun,part,1.0,0.0,0.0,7201
0.9,3,en,plain,3,part,det,1.0,0.0,0.0,7212
0.9,3,en,plain,4,det,noun,1.0,0.0,0.0,7212
0.9,3,en,plain,5,noun,part,1.0,0.0,0.0,7212
0.9,3,nl,obj_pp,3,part,det,0.0,0.04360628154795289,0.9563937184520471,7132
0.9,3,nl,obj_pp,4,det,noun,0.9492428491306786,0.045148625911385305,0.005608524957936063,7132
0.9,3,nl,obj_pp,5,noun,prep,0.9491026360067303,0.045288839035333706,0.005608524957936063,7132
0.9,3,nl,obj_pp,6,prep,det,0.9491026360067303,0.045288839035333706,0.005608524957936063,7132
0.9,3,nl,obj_pp,7,det,noun,0.9491026360067303,0.045288839035333706,0.005608524957936063,7132
0.9,3,nl,obj_pp,8,noun,part,0.9491026360067303,0.045429052159282106,0.005468311833987661,7132
0.9,3,en,subj_rc,3,verb,det,0.9873961218836566,0.0,0.012603878116343491,7220
0.9,3,en,subj_rc,4,det,noun,1.0,0.0,0.0,7220
0.9,3,en,subj_rc,5,noun,verb,1.0,0.0,0.0,7220
0.9,3,en,subj_rc,7,part,det,1.0,0.0,0.0,7220
0.9,3,en,subj_rc,8,det,noun,1.0,0.0,0.0,7220
0.9,3,en,subj_rc,9,noun,part,1.0,0.0,0.0,7220
0.9,3,en,subj_pp,6,part,det,1.0,0.0,0.0,7055
0.9,3,en,subj_pp,7,det,noun,1.0,0.0,0.0,7055
0.9,3,en,subj_pp,8,noun,part,1.0,0.0,0.0,7055
0.9,3,en,obj_pp,3,part,det,1.0,0.0,0.0,7179
0.9,3,en,obj_pp,4,det,noun,1.0,0.0,0.0,7179
0.9,3,en,obj_pp,5,noun,prep,1.0,0.0,0.0,7179
0.9,3,en,obj_pp,6,prep,det,1.0,0.0,0.0,7179
0.9,3,en,obj_pp,7,det,noun,1.0,0.0,0.0,7179
0.9,3,en,obj_pp,8,noun,part,1.0,0.0,0.0,7179
0.9,3,nl,subj_rc,3,verb,det,0.0,0.3300152080741048,0.6699847919258952,7233
0.9,3,nl,subj_rc,4,det,noun,0.6210424443522743,0.3399695838517904,0.03898797179593529,7233
0.9,3,nl,subj_rc,5,noun,verb,0.32752661412968337,0.671505599336375,0.0009677865339416563,7233
0.9,3,nl,subj_rc,7,part,det,0.0009677865339416563,0.9990322134660583,0.0,7233
0.9,3,nl,subj_rc,8,det,noun,0.0,1.0,0.0,7233
0.9,3,nl,subj_rc,9,noun,part,0.0,1.0,0.0,7233
0.0,1,nl,subj_pp+obj_pp,6,part,det,0.0,1.0,0.0,7141
0.0,1,nl,subj_pp+obj_pp,7,det,noun,0.0,1.0,0.0,7141
0.0,1,nl,subj_pp+obj_pp,8,noun,prep,0.0,1.0,0.0,7141
0.0,1,nl,subj_pp+obj_pp,9,prep,det,0.0,1.0,0.0,7141
0.0,1,nl,subj_pp+obj_pp,10,det,noun,0.0,1.0,0.0,7141
0.0,1,nl,subj_pp+obj_pp,11,noun,part,0.0,1.0,0.0,7141
0.0,1,nl,subj_pp,6,part,det,0.0,0.9859574468085106,0.014042553191489362,7050
0.0,1,nl,subj_pp,7,det,noun,0.004113475177304964,0.9859574468085106,0.009929078014184398,7050
0.0,1,nl,subj_pp,8,noun,part,0.004113475177304964,0.9859574468085106,0.009929078014184398,7050
0.0,1,nl,obj_pp,3,part,det,0.0,0.47002630485947666,0.5299736951405233,7223
0.0,1,nl,obj_pp,4,det,noun,0.5299736951405233,0.47002630485947666,0.0,7223
0.0,1,nl,obj_pp,5,noun,prep,0.5274816558216807,0.4725183441783193,0.0,7223
0.0,1,nl,obj_pp,6,prep,det,0.5201439844939776,0.47334902395126677,0.006506991554755642,7223
0.0,1,nl,obj_pp,7,det,noun,0.5219437906686972,0.47404125709538975,0.004014952235913055,7223
0.0,1,nl,obj_pp,8,noun,part,0.5219437906686972,0.47639484978540775,0.0016613595458950575,7223
0.0,1,en,subj_pp,6,part,det,0.03237206672321176,0.5908962397512015,0.37673169352558666,7074
0.0,1,en,subj_pp,7,det,noun,0.0,0.5449533502968618,0.45504664970313824,7074
0.0,1,en,subj_pp,8,noun,part,0.0015549901046084252,0.9655074922250495,0.0329375176703421,7074
0.0,1,en,plain,3,part,det,0.006428801028608165,0.98424943747991,0.00932176149148184,6222
0.0,1,en,plain,4,det,noun,0.009161041465766635,0.98424943747991,0.006589521054323369,6222
0.0,1,en,plain,5,noun,part,0.009161041465766635,0.9908389585342333,0.0,6222
0.0,1,en,subj_rc,3,verb,det,0.16527136258660508,0.47878175519630484,0.3559468822170901,6928
0.0,1,en,subj_rc,4,det,noun,0.0,0.4922055427251732,0.5077944572748267,6928
0.0,1,en,subj_rc,5,noun,verb,0.02800230946882217,0.45871824480369516,0.5132794457274826,6928
0.0,1,en,subj_rc,7,part,det,0.23672055427251731,0.46174942263279445,0.30153002309468824,6928
0.0,1,en,subj_rc,8,det,noun,0.0,0.345121247113164,0.6548787528868361,6928
0.0,1,en,subj_rc,9,noun,part,0.0,1.0,0.0,6928
0.0,1,nl,plain,3,part,det,0.0,1.0,0.0,7159
0.0,1,nl,plain,4,det,noun,0.0,1.0,0.0,7159
0.0,1,nl,plain,5,noun,part,0.0,1.0,0.0,7159
0.0,1,en,obj_pp,3,part,det,0.0,0.13041065482796893,0.8695893451720311,7208
0.0,1,en,obj_pp,4,det,noun,0.06409544950055494,0.13429522752497225,0.8016093229744728,7208
0.0,1,en,obj_pp,5,noun,prep,0.070338512763596,0.14581021087680354,0.7838512763596004,7208
0.0,1,en,obj_pp,6,prep,det,0.018590455049944506,0.5749167591564928,0.4064927857935627,7208
0.0,1,en,obj_pp,7,det,noun,0.018312985571587125,0.5285793562708102,0.4531076581576027,7208
0.0,1,en,obj_pp,8,noun,part,0.018729189789123198,0.9454772475027747,0.035793562708102106,7208
0.0,1,nl,subj_rc,3,verb,det,0.0,0.9845431962462048,0.015456803753795198,7246
0.0,1,nl,subj_rc,4,det,noun,0.014076731990063483,0.9845431962462048,0.001380071763731714,7246
0.0,1,nl,subj_rc,5,noun,verb,0.011178581286226884,0.9867513110681756,0.002070107645597571,7246
0.0,1,nl,subj_rc,7,part,det,0.0,0.9984819210598951,0.0015180789401048854,7246
0.0,1,nl,subj_rc,8,det,noun,0.0,1.0,0.0,7246
0.0,1,nl,subj_rc,9,noun,part,0.0,1.0,0.0,7246
0.0,1,en,obj_rc,3,part,det,0.3934331797235023,0.043202764976958526,0.5633640552995391,6944
0.0,1,en,obj_rc,4,det,noun,0.0,0.27923387096774194,0.7207661290322581,6944
0.0,1,en,obj_rc,5,noun,rel,0.0,0.8575748847926268,0.14242511520737328,6944
0.0,1,en,obj_rc,6,rel,det,0.0,0.2842741935483871,0.7157258064516129,6944
0.0,1,en,obj_rc,7,verb,noun,0.0,0.2842741935483871,0.7157258064516129,6944
0.0,1,en,obj_rc,8,det,verb,0.0,0.943836405529954,0.05616359447004608,6944
0.0,1,en,obj_rc,9,noun,part,0.0,1.0,0.0,6944
0.0,1,nl,obj_rc,3,part,det,0.0,0.4847131090325283,0.5152868909674717,7163
0.0,1,nl,obj_rc,4,det,noun,0.5152868909674717,0.4847131090325283,0.0,7163
0.0,1,nl,obj_rc,5,noun,rel,0.4594443668853832,0.5401368141840012,0.00041881893061566385,7163
0.0,1,nl,obj_rc,6,rel,det,0.0,0.5411140583554377,0.4588859416445623,7163
0.0,1,nl,obj_rc,7,verb,noun,0.0,0.5411140583554377,0.4588859416445623,7163
0.0,1,nl,obj_rc,8,det,verb,0.0,0.9941365349713807,0.0058634650286192936,7163
0.0,1,nl,obj_rc,9,noun,part,0.0,1.0,0.0,7163
0.0,1,en,subj_pp+obj_pp,6,part,det,0.0,0.9973661106233538,0.0026338893766461808,1139
0.0,1,en,subj_pp+obj_pp,7,det,noun,0.0,0.5943810359964882,0.40561896400351183,1139
0.0,1,en,subj_pp+obj_pp,8,noun,prep,0.0,1.0,0.0,1139
0.0,1,en,subj_pp+obj_pp,9,prep,det,0.0,1.0,0.0,1139
0.0,1,en,subj_pp+obj_pp,10,det,noun,0.0,0.8665496049165935,0.1334503950834065,1139
0.0,1,en,subj_pp+obj_pp,11,noun,part,0.0,1.0,0.0,1139
0.0,2,en,subj_rc,3,verb,det,0.0,0.14219653179190753,0.8578034682080925,1730
0.0,2,en,subj_rc,4,det,noun,0.36358381502890175,0.13583815028901733,0.500578034682081,1730
0.0,2,en,subj_rc,5,noun,verb,0.8439306358381503,0.0,0.15606936416184972,1730
0.0,2,en,subj_rc,7,part,det,0.44913294797687864,0.5508670520231214,0.0,1730
0.0,2,en,subj_rc,8,det,noun,0.0,0.9780346820809248,0.021965317919075144,1730
0.0,2,en,subj_rc,9,noun,part,0.0,0.9976878612716763,0.0023121387283236996,1730
0.0,2,en,obj_rc,3,part,det,0.0,0.06587245970567625,0.9341275402943238,4281
0.0,2,en,obj_rc,4,det,noun,0.003270263957019388,0.04064470918009811,0.9560850268628825,4281
0.0,2,en,obj_rc,5,noun,rel,0.5484699836486802,0.0,0.4515300163513198,4281
0.0,2,en,obj_rc,6,rel,det,0.0,0.0,1.0,4281
0.0,2,en,obj_rc,7,verb,noun,0.0,0.0,1.0,4281
0.0,2,en,obj_rc,8,det,verb,0.0,0.011445923849567857,0.9885540761504321,4281
0.0,2,en,obj_rc,9,noun,part,0.0,1.0,0.0,4281
0.0,2,nl,subj_pp+obj_pp,6,part,det,0.0,1.0,0.0,7125
0.0,2,nl,subj_pp+obj_pp,7,det,noun,0.0,1.0,0.0,7125
0.0,2,nl,subj_pp+obj_pp,8,noun,prep,0.0,1.0,0.0,7125
0.0,2,nl,subj_pp+obj_pp,9,prep,det,0.0,1.0,0.0,7125
0.0,2,nl,subj_pp+obj_pp,10,det,noun,0.0,1.0,0.0,7125
0.0,2,nl,subj_pp+obj_pp,11,noun,part,0.0,1.0,0.0,7125
0.0,2,nl,subj_pp,6,part,det,0.0,0.9964927663305567,0.0035072336694432268,6843
0.0,2,nl,subj_pp,7,det,noun,0.0016074820984948123,0.9964927663305567,0.0018997515709484145,6843
0.0,2,nl,subj_pp,8,noun,part,0.0016074820984948123,0.9964927663305567,0.0018997515709484145,6843
0.0,2,nl,plain,3,part,det,0.0,1.0,0.0,7134
0.0,2,nl,plain,4,det,noun,0.0,1.0,0.0,7134
0.0,2,nl,plain,5,noun,part,0.0,1.0,0.0,7134
0.0,2,nl,obj_pp,3,part,det,0.0038417757541263516,0.9642857142857143,0.03187250996015936,7028
0.0,2,nl,obj_pp,4,det,noun,0.035571997723392146,0.9644280022766079,0.0,7028
0.0,2,nl,obj_pp,5,noun,prep,0.025896414342629483,0.9733921457029027,0.0007114399544678429,7028
0.0,2,nl,obj_pp,6,prep,det,0.01906659077973819,0.9807911212293683,0.0001422879908935686,7028
0.0,2,nl,obj_pp,7,det,noun,0.018639726807057486,0.9807911212293683,0.0005691519635742744,7028
0.0,2,nl,obj_pp,8,noun,part,0.018639726807057486,0.9809334092202618,0.00042686397268070576,7028
0.0,2,nl,subj_rc,3,verb,det,0.0,1.0,0.0,6378
0.0,2,nl,subj_rc,4,det,noun,0.0,1.0,0.0,6378
0.0,2,nl,subj_rc,5,noun,verb,0.0,1.0,0.0,6378
0.0,2,nl,subj_rc,7,part,det,0.0,1.0,0.0,6378
0.0,2,nl,subj_rc,8,det,noun,0.0,1.0,0.0,6378
0.0,2,nl,subj_rc,9,noun,part,0.0,1.0,0.0,6378
0.0,2,nl,obj_rc,3,part,det,0.0,1.0,0.0,6303
0.0,2,nl,obj_rc,4,det,noun,0.0,1.0,0.0,6303
0.0,2,nl,obj_rc,5,noun,rel,0.0,1.0,0.0,6303
0.0,2,nl,obj_rc,6,rel,det,0.0,1.0,0.0,6303
0.0,2,nl,obj_rc,7,verb,noun,0.0,1.0,0.0,6303
0.0,2,nl,obj_rc,8,det,verb,0.0,1.0,0.0,6303
0.0,2,nl,obj_rc,9,noun,part,0.0,1.0,0.0,6303
0.0,2,en,subj_pp,6,part,det,0.000778816199376947,0.8177570093457944,0.18146417445482865,1284
0.0,2,en,subj_pp,7,det,noun,0.0,0.8582554517133957,0.14174454828660435,1284
0.0,2,en,subj_pp,8,noun,part,0.0,0.9049844236760125,0.09501557632398754,1284
0.0,2,en,subj_pp+obj_pp,6,part,det,0.0,1.0,0.0,1237
0.0,2,en,subj_pp+obj_pp,7,det,noun,0.0,1.0,0.0,1237
0.0,2,en,subj_pp+obj_pp,8,noun,prep,0.0,1.0,0.0,1237
0.0,2,en,subj_pp+obj_pp,9,prep,det,0.0,1.0,0.0,1237
0.0,2,en,subj_pp+obj_pp,10,det,noun,0.0,1.0,0.0,1237
0.0,2,en,subj_pp+obj_pp,11,noun,part,0.0,1.0,0.0,1237
0.0,2,en,plain,3,part,det,0.0,0.0,1.0,694
0.0,2,en,plain,4,det,noun,0.02881844380403458,0.0,0.9711815561959655,694
0.0,2,en,plain,5,noun,part,0.024495677233429394,0.9755043227665706,0.0,694
0.0,2,en,obj_pp,3,part,det,0.0,0.376,0.624,125
0.0,2,en,obj_pp,4,det,noun,0.04,0.44,0.52,125
0.0,2,en,obj_pp,5,noun,prep,0.024,0.592,0.384,125
0.0,2,en,obj_pp,6,prep,det,0.0,0.6,0.4,125
0.0,2,en,obj_pp,7,det,noun,0.0,0.352,0.648,125
0.0,2,en,obj_pp,8,noun,part,0.0,0.408,0.592,125
0.0,3,nl,subj_pp+obj_pp,6,part,det,0.0,1.0,0.0,7186
0.0,3,nl,subj_pp+obj_pp,7,det,noun,0.0,1.0,0.0,7186
0.0,3,nl,subj_pp+obj_pp,8,noun,prep,0.0,1.0,0.0,7186
0.0,3,nl,subj_pp+obj_pp,9,prep,det,0.0,1.0,0.0,7186
0.0,3,nl,subj_pp+obj_pp,10,det,noun,0.0,1.0,0.0,7186
0.0,3,nl,subj_pp+obj_pp,11,noun,part,0.0,1.0,0.0,7186
0.0,3,nl,obj_rc,3,part,det,0.00017021276595744682,0.6316595744680851,0.36817021276595746,5875
0.0,3,nl,obj_rc,4,det,noun,0.35319148936170214,0.6316595744680851,0.015148936170212766,5875
0.0,3,nl,obj_rc,5,noun,rel,0.01327659574468085,0.971404255319149,0.015319148936170212,5875
0.0,3,nl,obj_rc,6,rel,det,0.0,0.971404255319149,0.028595744680851062,5875
0.0,3,nl,obj_rc,7,verb,noun,0.0,0.971404255319149,0.028595744680851062,5875
0.0,3,nl,obj_rc,8,det,verb,0.0,1.0,0.0,5875
0.0,3,nl,obj_rc,9,noun,part,0.0,1.0,0.0,5875
0.0,3,nl,plain,3,part,det,0.10324441240086518,0.1155010814708003,0.7812545061283346,6935
0.0,3,nl,plain,4,det,noun,0.8284066330209084,0.13857245854361933,0.03302090843547224,6935
0.0,3,nl,plain,5,noun,part,0.8276856524873828,0.15414563806777218,0.01816870944484499,6935
0.0,3,en,subj_pp+obj_pp,6,part,det,0.0,1.0,0.0,6492
0.0,3,en,subj_pp+obj_pp,7,det,noun,0.0,0.9986136783733827,0.0013863216266173752,6492
0.0,3,en,subj_pp+obj_pp,8,noun,prep,0.030653111521873076,0.9685767097966729,0.0007701786814540973,6492
0.0,3,en,subj_pp+obj_pp,9,prep,det,0.0,0.998305606900801,0.0016943930991990142,6492
0.0,3,en,subj_pp+obj_pp,10,det,noun,0.0004621072088724584,0.720117067159581,0.2794208256315465,6492
0.0,3,en,subj_pp+obj_pp,11,noun,part,0.0004621072088724584,0.9909118915588416,0.00862600123228589,6492
0.0,3,en,plain,3,part,det,0.0,0.9644740494032751,0.035525950596724955,7206
0.0,3,en,plain,4,det,noun,0.026922009436580626,0.5284485151262837,0.4446294754371357,7206
0.0,3,en,plain,5,noun,part,0.03413821815154038,0.5276158756591729,0.4382459061892867,7206
0.0,3,nl,subj_pp,6,part,det,0.0,0.23073675321933712,0.7692632467806628,4737
0.0,3,nl,subj_pp,7,det,noun,0.0,0.23073675321933712,0.7692632467806628,4737
0.0,3,nl,subj_pp,8,noun,part,0.0,0.23073675321933712,0.7692632467806628,4737
0.0,3,nl,subj_rc,3,verb,det,0.0,0.20157722638969033,0.7984227736103097,5199
0.0,3,nl,subj_rc,4,det,noun,0.7164839392190806,0.20157722638969033,0.08193883439122908,5199
0.0,3,nl,subj_rc,5,noun,verb,0.45643392960184653,0.46143489132525484,0.08213117907289863,5199
0.0,3,nl,subj_rc,7,part,det,0.04481631082900558,0.9547989998076554,0.00038468936333910367,5199
0.0,3,nl,subj_rc,8,det,noun,0.00019234468166955183,0.9998076553183305,0.0,5199
0.0,3,nl,subj_rc,9,noun,part,0.0,1.0,0.0,5199
0.0,3,en,subj_pp,6,part,det,0.0,0.8755736868944416,0.12442631310555839,1961
0.0,3,en,subj_pp,7,det,noun,0.0,0.5390107088220296,0.46098929117797044,1961
0.0,3,en,subj_pp,8,noun,part,0.0,0.8847526772055074,0.11524732279449261,1961
0.0,3,en,subj_rc,3,verb,det,0.0,0.8248945147679325,0.1751054852320675,1422
0.0,3,en,subj_rc,4,det,noun,0.1751054852320675,0.8248945147679325,0.0,1422
0.0,3,en,subj_rc,5,noun,verb,0.2369901547116737,0.7630098452883263,0.0,1422
0.0,3,en,subj_rc,7,part,det,0.0,1.0,0.0,1422
0.0,3,en,subj_rc,8,det,noun,0.0,0.48874824191279886,0.5112517580872011,1422
0.0,3,en,subj_rc,9,noun,part,0.0,1.0,0.0,1422
0.0,3,en,obj_rc,3,part,det,0.0,0.543731778425656,0.45626822157434405,686
0.0,3,en,obj_rc,4,det,noun,0.45626822157434405,0.14868804664723032,0.39504373177842567,686
0.0,3,en,obj_rc,5,noun,rel,0.44169096209912534,0.0,0.5583090379008746,686
0.0,3,en,obj_rc,6,rel,det,0.0,0.0,1.0,686
0.0,3,en,obj_rc,7,verb,noun,0.0,0.0,1.0,686
0.0,3,en,obj_rc,8,det,verb,0.0,0.5962099125364432,0.4037900874635568,686
0.0,3,en,obj_rc,9,noun,part,0.0,1.0,0.0,686
0.0,3,en,obj_pp,3,part,det,0.0,0.5944970681100586,0.40550293188994135,2217
0.0,3,en,obj_pp,4,det,noun,0.14975191700496165,0.35002255299954893,0.5002255299954894,2217
0.0,3,en,obj_pp,5,noun,prep,0.009021199819576003,0.4835363103292738,0.5074424898511503,2217
0.0,3,en,obj_pp,6,prep,det,0.0004510599909788002,0.9043752819124944,0.09517365809652684,2217
0.0,3,en,obj_pp,7,det,noun,0.0004510599909788002,0.6021650879566982,0.39738385205232296,2217
0.0,3,en,obj_pp,8,noun,part,0.0004510599909788002,0.8159675236806495,0.18358141632837166,2217
0.0,3,nl,obj_pp,3,part,det,0.0985663082437276,0.12096774193548387,0.7804659498207885,1116
0.0,3,nl,obj_pp,4,det,noun,0.8243727598566308,0.12096774193548387,0.05465949820788531,1116
0.0,3,nl,obj_pp,5,noun,prep,0.8243727598566308,0.13261648745519714,0.043010752688172046,1116
0.0,3,nl,obj_pp,6,prep,det,0.2060931899641577,0.793010752688172,0.0008960573476702509,1116
0.0,3,nl,obj_pp,7,det,noun,0.2060931899641577,0.793010752688172,0.0008960573476702509,1116
0.0,3,nl,obj_pp,8,noun,part,0.2060931899641577,0.793010752688172,0.0008960573476702509,1116
1.0,1,en,subj_pp,6,part,det,1.0,0.0,0.0,7077
1.0,1,en,subj_pp,7,det,noun,1.0,0.0,0.0,7077
1.0,1,en,subj_pp,8,noun,part,1.0,0.0,0.0,7077
1.0,1,en,plain,3,part,det,1.0,0.0,0.0,7165
1.0,1,en,plain,4,det,noun,1.0,0.0,0.0,7165
1.0,1,en,plain,5,noun,part,1.0,0.0,0.0,7165
1.0,1,nl,plain,3,part,det,0.9988825254923872,0.0011174745076127951,0.0,7159
1.0,1,nl,plain,4,det,noun,0.9988825254923872,0.0011174745076127951,0.0,7159
1.0,1,nl,plain,5,noun,part,1.0,0.0,0.0,7159
1.0,1,en,obj_pp,3,part,det,1.0,0.0,0.0,7212
1.0,1,en,obj_pp,4,det,noun,1.0,0.0,0.0,7212
1.0,1,en,obj_pp,5,noun,prep,1.0,0.0,0.0,7212
1.0,1,en,obj_pp,6,prep,det,1.0,0.0,0.0,7212
1.0,1,en,obj_pp,7,det,noun,1.0,0.0,0.0,7212
1.0,1,en,obj_pp,8,noun,part,1.0,0.0,0.0,7212
1.0,1,en,subj_pp+obj_pp,6,part,det,1.0,0.0,0.0,7167
1.0,1,en,subj_pp+obj_pp,7,det,noun,1.0,0.0,0.0,7167
1.0,1,en,subj_pp+obj_pp,8,noun,prep,1.0,0.0,0.0,7167
1.0,1,en,subj_pp+obj_pp,9,prep,det,1.0,0.0,0.0,7167
1.0,1,en,subj_pp+obj_pp,10,det,noun,1.0,0.0,0.0,7167
1.0,1,en,subj_pp+obj_pp,11,noun,part,1.0,0.0,0.0,7167
1.0,1,en,obj_rc,3,part,det,1.0,0.0,0.0,7137
1.0,1,en,obj_rc,4,det,noun,1.0,0.0,0.0,7137
1.0,1,en,obj_rc,5,noun,rel,1.0,0.0,0.0,7137
1.0,1,en,obj_rc,6,rel,det,1.0,0.0,0.0,7137
1.0,1,en,obj_rc,7,verb,noun,0.9878100042034468,0.0,0.012189995796553174,7137
1.0,1,en,obj_rc,8,det,verb,1.0,0.0,0.0,7137
1.0,1,en,obj_rc,9,noun,part,1.0,0.0,0.0,7137
1.0,1,nl,subj_pp,6,part,det,0.9924812030075187,0.0,0.007518796992481203,1197
1.0,1,nl,subj_pp,7,det,noun,1.0,0.0,0.0,1197
1.0,1,nl,subj_pp,8,noun,part,1.0,0.0,0.0,1197
1.0,1,en,subj_rc,3,verb,det,0.4515300163513198,0.5484699836486802,0.0,4281
1.0,1,en,subj_rc,4,det,noun,0.4515300163513198,0.5484699836486802,0.0,4281
1.0,1,en,subj_rc,5,noun,verb,0.4977808923148797,0.0,0.5022191076851203,4281
1.0,1,en,subj_rc,7,part,det,0.47021723896285916,0.0,0.5297827610371408,4281
1.0,1,en,subj_rc,8,det,noun,1.0,0.0,0.0,4281
1.0,1,en,subj_rc,9,noun,part,1.0,0.0,0.0,4281
1.0,1,nl,subj_pp+obj_pp,6,part,det,1.0,0.0,0.0,1104
1.0,1,nl,subj_pp+obj_pp,7,det,noun,1.0,0.0,0.0,1104
1.0,1,nl,subj_pp+obj_pp,8,noun,prep,1.0,0.0,0.0,1104
1.0,1,nl,subj_pp+obj_pp,9,prep,det,0.20742753623188406,0.0,0.792572463768116,1104
1.0,1,nl,subj_pp+obj_pp,10,det,noun,1.0,0.0,0.0,1104
1.0,1,nl,subj_pp+obj_pp,11,noun,part,1.0,0.0,0.0,1104
1.0,1,nl,obj_pp,3,part,det,0.985445205479452,0.0025684931506849314,0.011986301369863013,1168
1.0,1,nl,obj_pp,4,det,noun,0.997431506849315,0.0025684931506849314,0.0,1168
1.0,1,nl,obj_pp,5,noun,prep,0.997431506849315,0.0,0.0025684931506849314,1168
1.0,1,nl,obj_pp,6,prep,det,0.9991438356164384,0.0,0.0008561643835616438,1168
1.0,1,nl,obj_pp,7,det,noun,1.0,0.0,0.0,1168
1.0,1,nl,obj_pp,8,noun,part,1.0,0.0,0.0,1168
1.0,1,nl,obj_rc,3,part,det,0.9911504424778761,0.0,0.008849557522123894,113
1.0,1,nl,obj_rc,4,det,noun,1.0,0.0,0.0,113
1.0,1,nl,obj_rc,5,noun,rel,1.0,0.0,0.0,113
1.0,1,nl,obj_rc,6,rel,det,0.8761061946902655,0.09734513274336283,0.02654867256637168,113
1.0,1,nl,obj_rc,7,verb,noun,0.035398230088495575,0.9380530973451328,0.02654867256637168,113
1.0,1,nl,obj_rc,8,det,verb,1.0,0.0,0.0,113
1.0,1,nl,obj_rc,9,noun,part,1.0,0.0,0.0,113
1.0,1,nl,subj_rc,3,verb,det,0.0,0.0,1.0,6
1.0,1,nl,subj_rc,4,det,noun,1.0,0.0,0.0,6
1.0,1,nl,subj_rc,5,noun,verb,1.0,0.0,0.0,6
